listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights
358058,2022-08-10,f,$28.00,$28.00,1,200
358058,2022-08-11,f,$28.00,$28.00,1,200
358058,2022-08-12,f,$28.00,$28.00,1,200
358058,2022-08-13,f,$28.00,$28.00,1,200
358058,2022-08-14,f,$28.00,$28.00,1,200
358058,2022-08-15,f,$28.00,$28.00,1,200
358058,2022-08-16,f,$28.00,$28.00,1,200
358058,2022-08-17,f,$28.00,$28.00,1,200
358058,2022-08-18,f,$28.00,$28.00,1,200
358058,2022-08-19,f,$28.00,$28.00,1,200
358058,2022-08-20,f,$28.00,$28.00,1,200
358058,2022-08-21,f,$28.00,$28.00,1,200
358058,2022-08-22,f,$28.00,$28.00,1,200
358058,2022-08-23,f,$28.00,$28.00,1,200
358058,2022-08-24,f,$28.00,$28.00,1,200
358058,2022-08-25,f,$28.00,$28.00,1,200
358058,2022-08-26,f,$28.00,$28.00,1,200
358058,2022-08-27,f,$28.00,$28.00,1,200
358058,2022-08-28,f,$28.00,$28.00,1,200
358058,2022-08-29,f,$28.00,$28.00,1,200
358058,2022-08-30,f,$28.00,$28.00,1,200
358058,2022-08-31,f,$28.00,$28.00,1,200
358058,2022-09-01,f,$28.00,$28.00,1,200
358058,2022-09-02,f,$28.00,$28.00,1,200
358058,2022-09-03,f,$28.00,$28.00,1,200
358058,2022-09-04,f,$28.00,$28.00,1,200
358058,2022-09-05,f,$28.00,$28.00,1,200
358058,2022-09-06,f,$28.00,$28.00,1,200
358058,2022-09-07,f,$28.00,$28.00,1,200
358058,2022-09-08,f,$28.00,$28.00,1,200
358058,2022-09-09,f,$28.00,$28.00,1,200
358058,2022-09-10,t,$28.00,$28.00,1,200
358058,2022-09-11,t,$28.00,$28.00,1,200
358058,2022-09-12,f,$28.00,$28.00,1,200
358058,2022-09-13,f,$28.00,$28.00,1,200
358058,2022-09-14,f,$28.00,$28.00,1,200
358058,2022-09-15,f,$28.00,$28.00,1,200
358058,2022-09-16,f,$28.00,$28.00,1,200
358058,2022-09-17,f,$28.00,$28.00,1,200
358058,2022-09-18,t,$28.00,$28.00,1,200
358058,2022-09-19,t,$28.00,$28.00,1,200
358058,2022-09-20,t,$28.00,$28.00,1,200
358058,2022-09-21,t,$28.00,$28.00,1,200
358058,2022-09-22,t,$28.00,$28.00,1,200
358058,2022-09-23,t,$28.00,$28.00,1,200
358058,2022-09-24,t,$28.00,$28.00,1,200
358058,2022-09-25,t,$28.00,$28.00,1,200
358058,2022-09-26,t,$28.00,$28.00,1,200
358058,2022-09-27,t,$28.00,$28.00,1,200
358058,2022-09-28,t,$28.00,$28.00,1,200
358058,2022-09-29,t,$28.00,$28.00,1,200
358058,2022-09-30,t,$28.00,$28.00,1,200
358058,2022-10-01,t,$28.00,$28.00,1,200
358058,2022-10-02,t,$28.00,$28.00,1,200
358058,2022-10-03,t,$28.00,$28.00,1,200
358058,2022-10-04,t,$28.00,$28.00,1,200
358058,2022-10-05,t,$28.00,$28.00,1,200
358058,2022-10-06,t,$28.00,$28.00,1,200
358058,2022-10-07,t,$28.00,$28.00,1,200
358058,2022-10-08,t,$28.00,$28.00,1,200
358058,2022-10-09,t,$28.00,$28.00,1,200
358058,2022-10-10,t,$28.00,$28.00,1,200
358058,2022-10-11,t,$28.00,$28.00,1,200
358058,2022-10-12,t,$28.00,$28.00,1,200
358058,2022-10-13,t,$28.00,$28.00,1,200
358058,2022-10-14,t,$28.00,$28.00,1,200
358058,2022-10-15,t,$28.00,$28.00,1,200
358058,2022-10-16,t,$28.00,$28.00,1,200
358058,2022-10-17,t,$28.00,$28.00,1,200
358058,2022-10-18,t,$28.00,$28.00,1,200
358058,2022-10-19,t,$28.00,$28.00,1,200
358058,2022-10-20,t,$28.00,$28.00,1,200
358058,2022-10-21,t,$28.00,$28.00,1,200
358058,2022-10-22,t,$28.00,$28.00,1,200
358058,2022-10-23,t,$28.00,$28.00,1,200
358058,2022-10-24,t,$28.00,$28.00,1,200
358058,2022-10-25,t,$28.00,$28.00,1,200
358058,2022-10-26,t,$28.00,$28.00,1,200
358058,2022-10-27,t,$28.00,$28.00,1,200
358058,2022-10-28,t,$28.00,$28.00,1,200
358058,2022-10-29,t,$28.00,$28.00,1,200
358058,2022-10-30,t,$28.00,$28.00,1,200
358058,2022-10-31,t,$28.00,$28.00,1,200
358058,2022-11-01,t,$28.00,$28.00,1,200
358058,2022-11-02,t,$28.00,$28.00,1,200
358058,2022-11-03,t,$28.00,$28.00,1,200
358058,2022-11-04,t,$28.00,$28.00,1,200
358058,2022-11-05,t,$28.00,$28.00,1,200
358058,2022-11-06,t,$28.00,$28.00,1,200
358058,2022-11-07,t,$28.00,$28.00,1,200
358058,2022-11-08,t,$28.00,$28.00,1,200
358058,2022-11-09,t,$28.00,$28.00,1,200
358058,2022-11-10,t,$28.00,$28.00,1,200
358058,2022-11-11,t,$28.00,$28.00,1,200
358058,2022-11-12,t,$28.00,$28.00,1,200
358058,2022-11-13,t,$28.00,$28.00,1,200
358058,2022-11-14,t,$28.00,$28.00,1,200
358058,2022-11-15,t,$28.00,$28.00,1,200
358058,2022-11-16,t,$28.00,$28.00,1,200
358058,2022-11-17,t,$28.00,$28.00,1,200
358058,2022-11-18,t,$28.00,$28.00,1,200
358058,2022-11-19,t,$28.00,$28.00,1,200
358058,2022-11-20,t,$28.00,$28.00,1,200
358058,2022-11-21,t,$28.00,$28.00,1,200
358058,2022-11-22,t,$28.00,$28.00,1,200
358058,2022-11-23,t,$28.00,$28.00,1,200
358058,2022-11-24,t,$28.00,$28.00,1,200
358058,2022-11-25,t,$28.00,$28.00,1,200
358058,2022-11-26,t,$28.00,$28.00,1,200
358058,2022-11-27,t,$28.00,$28.00,1,200
358058,2022-11-28,f,$28.00,$28.00,1,200
358058,2022-11-29,f,$28.00,$28.00,1,200
358058,2022-11-30,f,$28.00,$28.00,1,200
358058,2022-12-01,f,$28.00,$28.00,1,200
358058,2022-12-02,f,$28.00,$28.00,1,200
358058,2022-12-03,f,$28.00,$28.00,1,200
358058,2022-12-04,t,$28.00,$28.00,1,200
358058,2022-12-05,t,$28.00,$28.00,1,200
358058,2022-12-06,t,$28.00,$28.00,1,200
358058,2022-12-07,t,$28.00,$28.00,1,200
358058,2022-12-08,t,$28.00,$28.00,1,200
358058,2022-12-09,t,$28.00,$28.00,1,200
358058,2022-12-10,t,$28.00,$28.00,1,200
358058,2022-12-11,t,$28.00,$28.00,1,200
358058,2022-12-12,t,$28.00,$28.00,1,200
358058,2022-12-13,t,$28.00,$28.00,1,200
358058,2022-12-14,t,$28.00,$28.00,1,200
358058,2022-12-15,t,$28.00,$28.00,1,200
358058,2022-12-16,t,$28.00,$28.00,1,200
358058,2022-12-17,t,$28.00,$28.00,1,200
358058,2022-12-18,t,$28.00,$28.00,1,200
358058,2022-12-19,t,$28.00,$28.00,1,200
358058,2022-12-20,t,$28.00,$28.00,1,200
358058,2022-12-21,t,$28.00,$28.00,1,200
358058,2022-12-22,t,$28.00,$28.00,1,200
358058,2022-12-23,f,$28.00,$28.00,1,200
358058,2022-12-24,f,$28.00,$28.00,1,200
358058,2022-12-25,f,$28.00,$28.00,1,200
358058,2022-12-26,f,$28.00,$28.00,1,200
358058,2022-12-27,f,$28.00,$28.00,1,200
358058,2022-12-28,f,$28.00,$28.00,1,200
358058,2022-12-29,f,$28.00,$28.00,1,200
358058,2022-12-30,f,$28.00,$28.00,1,200
358058,2022-12-31,f,$28.00,$28.00,1,200
358058,2023-01-01,f,$28.00,$28.00,1,200
358058,2023-01-02,f,$28.00,$28.00,1,200
358058,2023-01-03,t,$28.00,$28.00,1,200
358058,2023-01-04,t,$28.00,$28.00,1,200
358058,2023-01-05,t,$28.00,$28.00,1,200
358058,2023-01-06,t,$28.00,$28.00,1,200
358058,2023-01-07,t,$28.00,$28.00,1,200
358058,2023-01-08,t,$28.00,$28.00,1,200
358058,2023-01-09,t,$28.00,$28.00,1,200
358058,2023-01-10,t,$28.00,$28.00,1,200
358058,2023-01-11,t,$28.00,$28.00,1,200
358058,2023-01-12,t,$28.00,$28.00,1,200
358058,2023-01-13,t,$28.00,$28.00,1,200
358058,2023-01-14,t,$28.00,$28.00,1,200
358058,2023-01-15,t,$28.00,$28.00,1,200
358058,2023-01-16,t,$28.00,$28.00,1,200
358058,2023-01-17,t,$28.00,$28.00,1,200
358058,2023-01-18,t,$28.00,$28.00,1,200
358058,2023-01-19,t,$28.00,$28.00,1,200
358058,2023-01-20,t,$28.00,$28.00,1,200
358058,2023-01-21,t,$28.00,$28.00,1,200
358058,2023-01-22,t,$28.00,$28.00,1,200
358058,2023-01-23,t,$28.00,$28.00,1,200
358058,2023-01-24,t,$28.00,$28.00,1,200
358058,2023-01-25,t,$28.00,$28.00,1,200
358058,2023-01-26,t,$28.00,$28.00,1,200
358058,2023-01-27,t,$28.00,$28.00,1,200
358058,2023-01-28,t,$28.00,$28.00,1,200
358058,2023-01-29,t,$28.00,$28.00,1,200
358058,2023-01-30,t,$28.00,$28.00,1,200
358058,2023-01-31,t,$28.00,$28.00,1,200
358058,2023-02-01,t,$28.00,$28.00,1,200
358058,2023-02-02,t,$28.00,$28.00,1,200
358058,2023-02-03,t,$28.00,$28.00,1,200
358058,2023-02-04,t,$28.00,$28.00,1,200
358058,2023-02-05,t,$28.00,$28.00,1,200
358058,2023-02-06,t,$28.00,$28.00,1,200
358058,2023-02-07,t,$28.00,$28.00,1,200
358058,2023-02-08,t,$28.00,$28.00,1,200
358058,2023-02-09,t,$28.00,$28.00,1,200
358058,2023-02-10,t,$28.00,$28.00,1,200
358058,2023-02-11,t,$28.00,$28.00,1,200
358058,2023-02-12,t,$28.00,$28.00,1,200
358058,2023-02-13,t,$28.00,$28.00,1,200
358058,2023-02-14,t,$28.00,$28.00,1,200
358058,2023-02-15,t,$28.00,$28.00,1,200
358058,2023-02-16,t,$28.00,$28.00,1,200
358058,2023-02-17,t,$28.00,$28.00,1,200
358058,2023-02-18,t,$28.00,$28.00,1,200
358058,2023-02-19,t,$28.00,$28.00,1,200
358058,2023-02-20,t,$28.00,$28.00,1,200
358058,2023-02-21,t,$28.00,$28.00,1,200
358058,2023-02-22,t,$28.00,$28.00,1,200
358058,2023-02-23,t,$28.00,$28.00,1,200
358058,2023-02-24,t,$28.00,$28.00,1,200
358058,2023-02-25,t,$28.00,$28.00,1,200
358058,2023-02-26,t,$28.00,$28.00,1,200
358058,2023-02-27,t,$28.00,$28.00,1,200
358058,2023-02-28,t,$28.00,$28.00,1,200
358058,2023-03-01,t,$28.00,$28.00,1,200
358058,2023-03-02,t,$28.00,$28.00,1,200
358058,2023-03-03,t,$28.00,$28.00,1,200
358058,2023-03-04,t,$28.00,$28.00,1,200
358058,2023-03-05,t,$28.00,$28.00,1,200
358058,2023-03-06,t,$28.00,$28.00,1,200
358058,2023-03-07,t,$28.00,$28.00,1,200
358058,2023-03-08,t,$28.00,$28.00,1,200
358058,2023-03-09,t,$28.00,$28.00,1,200
358058,2023-03-10,t,$28.00,$28.00,1,200
358058,2023-03-11,t,$28.00,$28.00,1,200
358058,2023-03-12,t,$28.00,$28.00,1,200
358058,2023-03-13,t,$28.00,$28.00,1,200
358058,2023-03-14,t,$28.00,$28.00,1,200
358058,2023-03-15,t,$28.00,$28.00,1,200
358058,2023-03-16,t,$28.00,$28.00,1,200
358058,2023-03-17,t,$28.00,$28.00,1,200
358058,2023-03-18,t,$28.00,$28.00,1,200
358058,2023-03-19,t,$28.00,$28.00,1,200
358058,2023-03-20,t,$28.00,$28.00,1,200
358058,2023-03-21,t,$28.00,$28.00,1,200
358058,2023-03-22,t,$28.00,$28.00,1,200
358058,2023-03-23,t,$28.00,$28.00,1,200
358058,2023-03-24,t,$28.00,$28.00,1,200
358058,2023-03-25,t,$28.00,$28.00,1,200
358058,2023-03-26,t,$28.00,$28.00,1,200
358058,2023-03-27,t,$28.00,$28.00,1,200
358058,2023-03-28,t,$28.00,$28.00,1,200
358058,2023-03-29,t,$28.00,$28.00,1,200
358058,2023-03-30,t,$28.00,$28.00,1,200
358058,2023-03-31,t,$28.00,$28.00,1,200
358058,2023-04-01,t,$28.00,$28.00,1,200
358058,2023-04-02,t,$28.00,$28.00,1,200
358058,2023-04-03,t,$28.00,$28.00,1,200
358058,2023-04-04,t,$28.00,$28.00,1,200
358058,2023-04-05,t,$28.00,$28.00,1,200
358058,2023-04-06,t,$28.00,$28.00,1,200
358058,2023-04-07,t,$28.00,$28.00,1,200
358058,2023-04-08,t,$28.00,$28.00,1,200
358058,2023-04-09,t,$28.00,$28.00,1,200
358058,2023-04-10,t,$28.00,$28.00,1,200
358058,2023-04-11,t,$28.00,$28.00,1,200
358058,2023-04-12,t,$28.00,$28.00,1,200
358058,2023-04-13,t,$28.00,$28.00,1,200
358058,2023-04-14,t,$28.00,$28.00,1,200
358058,2023-04-15,t,$28.00,$28.00,1,200
358058,2023-04-16,t,$28.00,$28.00,1,200
358058,2023-04-17,f,$28.00,$28.00,1,200
358058,2023-04-18,f,$28.00,$28.00,1,200
358058,2023-04-19,f,$28.00,$28.00,1,200
358058,2023-04-20,f,$28.00,$28.00,1,200
358058,2023-04-21,f,$28.00,$28.00,1,200
358058,2023-04-22,f,$28.00,$28.00,1,200
358058,2023-04-23,f,$28.00,$28.00,1,200
358058,2023-04-24,f,$28.00,$28.00,1,200
358058,2023-04-25,f,$28.00,$28.00,1,200
358058,2023-04-26,f,$28.00,$28.00,1,200
358058,2023-04-27,f,$28.00,$28.00,1,200
358058,2023-04-28,f,$28.00,$28.00,1,200
358058,2023-04-29,f,$28.00,$28.00,1,200
358058,2023-04-30,f,$28.00,$28.00,1,200
358058,2023-05-01,f,$28.00,$28.00,1,200
358058,2023-05-02,f,$28.00,$28.00,1,200
358058,2023-05-03,f,$28.00,$28.00,1,200
358058,2023-05-04,f,$28.00,$28.00,1,200
358058,2023-05-05,f,$28.00,$28.00,1,200
358058,2023-05-06,f,$28.00,$28.00,1,200
358058,2023-05-07,f,$28.00,$28.00,1,200
358058,2023-05-08,f,$28.00,$28.00,1,200
358058,2023-05-09,f,$28.00,$28.00,1,200
358058,2023-05-10,f,$28.00,$28.00,1,200
358058,2023-05-11,f,$28.00,$28.00,1,200
358058,2023-05-12,f,$28.00,$28.00,1,200
358058,2023-05-13,f,$28.00,$28.00,1,200
358058,2023-05-14,f,$28.00,$28.00,1,200
358058,2023-05-15,f,$28.00,$28.00,1,200
358058,2023-05-16,t,$28.00,$28.00,1,200
358058,2023-05-17,t,$28.00,$28.00,1,200
358058,2023-05-18,t,$28.00,$28.00,1,200
358058,2023-05-19,t,$28.00,$28.00,1,200
358058,2023-05-20,t,$28.00,$28.00,1,200
358058,2023-05-21,t,$28.00,$28.00,1,200
358058,2023-05-22,t,$28.00,$28.00,1,200
358058,2023-05-23,t,$28.00,$28.00,1,200
358058,2023-05-24,t,$28.00,$28.00,1,200
358058,2023-05-25,t,$28.00,$28.00,1,200
358058,2023-05-26,t,$28.00,$28.00,1,200
358058,2023-05-27,t,$28.00,$28.00,1,200
358058,2023-05-28,t,$28.00,$28.00,1,200
358058,2023-05-29,t,$28.00,$28.00,1,200
358058,2023-05-30,t,$28.00,$28.00,1,200
358058,2023-05-31,t,$28.00,$28.00,1,200
358058,2023-06-01,t,$28.00,$28.00,1,200
358058,2023-06-02,t,$28.00,$28.00,1,200
358058,2023-06-03,t,$28.00,$28.00,1,200
358058,2023-06-04,t,$28.00,$28.00,1,200
358058,2023-06-05,t,$28.00,$28.00,1,200
358058,2023-06-06,t,$28.00,$28.00,1,200
358337,2022-06-07,f,$80.00,$80.00,3,90
358337,2022-06-08,f,$80.00,$80.00,3,90
358337,2022-06-09,f,$80.00,$80.00,3,90
358337,2022-06-10,f,$98.00,$98.00,3,90
358337,2022-06-11,f,$98.00,$98.00,3,90
358337,2022-06-12,t,$80.00,$80.00,3,90
358337,2022-06-13,t,$80.00,$80.00,3,90
358337,2022-06-14,f,$80.00,$80.00,3,90
358337,2022-06-15,f,$80.00,$80.00,3,90
358337,2022-06-16,f,$80.00,$80.00,3,90
358337,2022-06-17,f,$98.00,$98.00,3,90
358337,2022-06-18,f,$98.00,$98.00,3,90
358337,2022-06-19,f,$80.00,$80.00,3,90
358337,2022-06-20,f,$80.00,$80.00,3,90
358337,2022-06-21,t,$80.00,$80.00,3,90
358337,2022-06-22,t,$80.00,$80.00,3,90
358337,2022-06-23,t,$80.00,$80.00,3,90
358337,2022-06-24,t,$98.00,$98.00,3,90
358337,2022-06-25,t,$98.00,$98.00,3,90
358337,2022-06-26,t,$80.00,$80.00,3,90
358337,2022-06-27,t,$80.00,$80.00,3,90
358337,2022-06-28,t,$80.00,$80.00,3,90
358337,2022-06-29,t,$80.00,$80.00,3,90
358337,2022-06-30,t,$80.00,$80.00,3,90
358337,2022-07-01,t,$98.00,$98.00,3,90
358337,2022-07-02,t,$98.00,$98.00,3,90
358337,2022-07-03,t,$80.00,$80.00,3,90
358337,2022-07-04,t,$80.00,$80.00,3,90
358337,2022-07-05,t,$80.00,$80.00,3,90
358337,2022-07-06,t,$80.00,$80.00,3,90
358337,2022-07-07,t,$80.00,$80.00,3,90
358337,2022-07-08,t,$98.00,$98.00,3,90
358337,2022-07-09,t,$98.00,$98.00,3,90
358337,2022-07-10,t,$80.00,$80.00,3,90
358337,2022-07-11,t,$80.00,$80.00,3,90
358337,2022-07-12,t,$80.00,$80.00,3,90
358337,2022-07-13,t,$80.00,$80.00,3,90
358337,2022-07-14,t,$80.00,$80.00,3,90
358337,2022-07-15,t,$98.00,$98.00,3,90
358337,2022-07-16,t,$98.00,$98.00,3,90
358337,2022-07-17,t,$80.00,$80.00,3,90
358337,2022-07-18,t,$80.00,$80.00,3,90
358337,2022-07-19,t,$80.00,$80.00,3,90
358337,2022-07-20,t,$80.00,$80.00,3,90
358337,2022-07-21,t,$80.00,$80.00,3,90
358337,2022-07-22,t,$98.00,$98.00,3,90
358337,2022-07-23,t,$98.00,$98.00,3,90
358337,2022-07-24,t,$80.00,$80.00,3,90
358337,2022-07-25,t,$80.00,$80.00,3,90
358337,2022-07-26,t,$80.00,$80.00,3,90
358337,2022-07-27,t,$80.00,$80.00,3,90
358337,2022-07-28,t,$80.00,$80.00,3,90
358337,2022-07-29,t,$98.00,$98.00,3,90
358337,2022-07-30,t,$98.00,$98.00,3,90
358337,2022-07-31,t,$80.00,$80.00,3,90
358337,2022-08-01,t,$80.00,$80.00,2,90
358337,2022-08-02,t,$80.00,$80.00,2,90
358337,2022-08-03,t,$80.00,$80.00,2,90
358337,2022-08-04,t,$80.00,$80.00,2,90
358337,2022-08-05,t,$98.00,$98.00,2,90
358337,2022-08-06,t,$98.00,$98.00,2,90
358337,2022-08-07,t,$80.00,$80.00,2,90
358337,2022-08-08,t,$80.00,$80.00,2,90
358337,2022-08-09,t,$80.00,$80.00,2,90
358337,2022-08-10,t,$80.00,$80.00,2,90
358337,2022-08-11,t,$80.00,$80.00,2,90
358337,2022-08-12,t,$98.00,$98.00,2,90
358337,2022-08-13,t,$98.00,$98.00,2,90
358337,2022-08-14,t,$80.00,$80.00,2,90
358337,2022-08-15,t,$80.00,$80.00,2,90
358337,2022-08-16,t,$80.00,$80.00,2,90
358337,2022-08-17,t,$80.00,$80.00,2,90
358337,2022-08-18,t,$80.00,$80.00,2,90
358337,2022-08-19,t,$98.00,$98.00,2,90
358337,2022-08-20,t,$98.00,$98.00,2,90
358337,2022-08-21,t,$80.00,$80.00,2,90
358337,2022-08-22,t,$80.00,$80.00,2,90
358337,2022-08-23,t,$80.00,$80.00,2,90
358337,2022-08-24,t,$80.00,$80.00,2,90
358337,2022-08-25,t,$80.00,$80.00,2,90
358337,2022-08-26,t,$98.00,$98.00,2,90
358337,2022-08-27,t,$98.00,$98.00,2,90
358337,2022-08-28,t,$80.00,$80.00,2,90
358337,2022-08-29,t,$80.00,$80.00,2,90
358337,2022-08-30,t,$80.00,$80.00,2,90
358337,2022-08-31,t,$80.00,$80.00,2,90
358337,2022-09-01,t,$80.00,$80.00,2,90
358337,2022-09-02,t,$98.00,$98.00,2,90
358337,2022-09-03,t,$98.00,$98.00,2,90
358337,2022-09-04,t,$80.00,$80.00,2,90
358337,2022-09-05,t,$80.00,$80.00,2,90
358337,2022-09-06,t,$80.00,$80.00,2,90
358337,2022-09-07,t,$80.00,$80.00,2,90
358337,2022-09-08,t,$80.00,$80.00,2,90
358337,2022-09-09,t,$98.00,$98.00,2,90
358337,2022-09-10,t,$98.00,$98.00,2,90
358337,2022-09-11,t,$80.00,$80.00,2,90
358337,2022-09-12,t,$80.00,$80.00,2,90
358337,2022-09-13,t,$80.00,$80.00,2,90
358337,2022-09-14,t,$80.00,$80.00,2,90
358337,2022-09-15,t,$80.00,$80.00,2,90
358337,2022-09-16,t,$98.00,$98.00,2,90
358337,2022-09-17,t,$98.00,$98.00,2,90
358337,2022-09-18,t,$80.00,$80.00,2,90
358337,2022-09-19,t,$80.00,$80.00,2,90
358337,2022-09-20,t,$80.00,$80.00,2,90
358337,2022-09-21,t,$80.00,$80.00,2,90
358337,2022-09-22,t,$80.00,$80.00,2,90
358337,2022-09-23,t,$98.00,$98.00,2,90
358337,2022-09-24,t,$98.00,$98.00,2,90
358337,2022-09-25,t,$80.00,$80.00,2,90
